Date,Open,High,Low,Close,Volume
2010-02-24,36.63619037890688,37.34757245932058,36.462681827962,36.653541564941406,12516800
2010-02-25,36.315203600014875,37.902799146662076,35.87275660661775,37.6945915222168,21464000
2010-02-26,38.006911570768125,38.206445284282744,37.3822819914869,38.07631301879883,10706200
2010-03-01,38.3452468517119,38.84841804462682,37.729294596312364,38.72696304321289,11664500
2010-03-02,39.186756417427844,40.2451556337804,39.004573922305,39.481719970703125,21127800
2010-03-03,40.13236411528377,40.704939886001966,39.87210300302997,40.219120025634766,18235600
2010-03-04,40.03694717581686,40.31455953669123,39.247486404067814,39.542449951171875,15228300
2010-03-05,39.86343531405407,40.54011497384246,39.854758066959285,40.27985382080078,13823000
2010-03-08,40.57482360645981,40.757006110770256,39.741986464411525,39.863441467285156,9919600
2010-03-09,39.342912964230564,39.99356755554243,39.256160342482474,39.542449951171875,10594100
2010-03-10,39.7333071100397,40.02827066255661,38.692259082956475,39.004573822021484,16057900
2010-03-11,38.857095830722194,39.36026703060079,38.38862369644168,39.316890716552734,10309800
2010-03-12,39.542453776553586,39.7593386613059,38.82239437066358,39.03060531616211,9797100
2010-03-15,39.14338961612676,39.212794379360574,38.449358530794974,38.98723220825195,8384600
2010-03-16,39.715957910993744,40.141053729194255,39.52510146821446,40.010921478271484,14902600
2010-03-17,40.08032474708033,40.57482198727557,40.019597248066916,40.14105224609375,15113900
2010-03-18,40.22780451468443,40.635549126796285,39.490397284959194,39.88079071044922,12704600
2010-03-19,39.30821228027344,39.97621803026937,38.92649281776133,39.30821228027344,17280500
2010-03-22,38.74431748300715,39.29086834465263,38.35392401040323,39.160736083984375,12044100
2010-03-23,39.056633389205544,39.672585714104684,38.55345883011545,39.28219223022461,11287100
2010-03-24,38.51008196705123,38.60551185169439,37.62519118590675,37.737972259521484,18192200
2010-03-25,38.154379180275384,38.2151066683751,37.061281085080545,37.226112365722656,14569900
2010-03-26,37.443004693639395,38.119684444739924,37.08731363095827,37.92015075683594,12771600
2010-03-29,38.33656857841911,38.59683307094836,38.04160502169973,38.45802688598633,9462600
2010-03-30,38.55345655940902,38.62286131218924,37.81604926282337,38.05028533935547,10072700
2010-03-31,38.588158992108035,38.77901875313139,38.31054659938358,38.52743148803711,8492500
2010-04-01,39.43833705505395,40.28852519933211,39.35158444601736,40.25382614135742,12672400
2010-04-05,40.65290443476169,40.956541957924976,40.253837030204004,40.68760681152344,8188700
2010-04-06,40.46204034243742,41.02594232157414,40.4099900922651,40.60952377319336,9463300
2010-04-07,41.05196923540544,42.07566611913859,40.90448910762383,41.79805374145508,14321100
2010-04-08,41.641897045283756,41.95421180262749,41.30355716129493,41.80672836303711,8628700
2010-04-09,42.21447940672578,42.604872912679085,41.824085900772474,42.23183059692383,9311900
2010-04-12,42.07566619322369,42.60486582330235,41.6505703776095,41.76335144042969,8421500
2010-04-13,41.65924290450338,41.693945275192064,40.65289732033304,41.42500686645508,10893000
2010-04-14,41.841433343627166,42.03229310931108,41.303559733264414,41.71997833251953,7795500
2010-04-15,41.607195942922644,41.893485582378894,41.2515048604896,41.268856048583984,5925400
2010-04-16,40.7917147571855,41.16475707159358,39.67258781396126,40.470726013183594,20720900
2010-04-19,40.01092597766025,40.42734459428019,39.64656092914318,40.418670654296875,10560900
2010-04-20,40.77436130914895,41.04329977725321,40.28853794046411,40.30588912963867,6337400
2010-04-21,40.51409000033697,40.95653363119477,40.21912647663173,40.75699996948242,8103800
2010-04-22,40.271180700209456,41.086669921875,39.950192022213685,41.086669921875,7762600
2010-04-23,40.95654186032688,41.902160113725905,40.49674695223221,41.82408142089844,9274400
2010-04-26,41.85877680740202,42.127715217652316,41.56381327368888,41.75467300415039,5567100
2010-04-27,41.3729628979965,42.24050250985184,41.0519741682423,41.88481140136719,17820100
2010-04-28,42.04964127319308,43.663265297609165,41.93686020981975,43.11671447753906,17930100
2010-04-29,43.22081637160405,43.95822360145492,43.064659001381436,43.645912170410156,9864000
2010-04-30,44.131734618696974,44.71298782013122,43.8107459217441,43.819419860839844,12778500
2010-05-03,44.175107631667494,44.28788868788765,42.830422133074705,43.27286911010742,10052600
2010-05-04,43.56783935394461,43.645918049573226,42.040967819296434,43.08201599121094,22279200
2010-05-05,41.69394692770473,43.26419120550083,41.546463501132514,42.71764373779297,17606300
2010-05-06,42.65691861014215,43.81074781435944,41.70262641715404,43.32492446899414,23954100
2010-05-07,43.09068407166604,43.7673671115679,41.997585790902214,42.622215270996094,16601100
2010-05-10,42.95188132066509,43.671940729915576,42.535462737125336,43.49843215942383,15389200
2010-05-11,44.582849341942094,47.02063625309194,44.522121848550476,46.5001106262207,21796600
2010-05-12,46.88183789761655,47.39368636254222,46.20515480080249,46.352638244628906,22283300
2010-05-13,46.3873356823553,46.73434947844948,45.485093855589746,45.684627532958984,12815800
2010-05-14,46.39601226752294,46.59554595627501,44.56550338494455,46.10972595214844,17431200
2010-05-17,45.953574586876755,46.040327224845385,44.426703007181224,44.9992790222168,14198200
2010-05-18,44.47874172932336,45.33760381050204,44.20112940920501,44.66960144042969,14859300
2010-05-19,43.810749593015395,43.99293211389844,41.72865323909192,42.89983367919922,21950900
2010-05-20,41.73732294683032,42.318572782546156,40.56614271834268,40.81772994995117,25901600
2010-05-21,40.05430100708166,41.39899000988005,39.802717042851796,40.95654296875,17751400
2010-05-24,41.702628321936196,42.11037299308811,41.21680495438075,41.329586029052734,11161700
2010-05-25,40.96522386453824,42.535468533434006,40.67893418780406,42.45738983154297,16751400
2010-05-26,43.420356618495376,43.70664627698834,42.37063448948978,42.50076675415039,11067000
2010-05-27,42.87380255559594,43.73266815788092,42.787049925199796,43.53313446044922,9490600
2010-05-28,43.255523681640625,43.541810020122526,42.7697003289006,43.255523681640625,7536800
2010-06-01,43.637235438771846,44.383319925464015,43.134064258300704,43.21214294433594,9029200
2010-06-02,43.22081799273453,43.98425368585782,42.951879554063666,43.95822525024414,6356700
2010-06-03,43.90617577085661,44.24451565518629,42.63956886204273,43.229496002197266,7316500
2010-06-04,42.63089080836671,43.29022268639257,42.18844711630772,42.3446044921875,9554600
2010-06-07,42.249176998109206,44.07100874018218,41.98891579344175,43.54180908203125,10433700
2010-06-08,43.99293636688097,44.79107459315802,43.645922480613706,44.00161361694336,12295100
2010-06-09,43.81074489258018,44.27921701836094,43.22949501420079,43.55048370361328,7962500
2010-06-10,43.4810860557697,44.15776922887343,43.38565616537039,43.94955825805664,6449900
2010-06-11,44.06233215332031,44.21848952861836,43.732666215535474,44.06233215332031,4276300
2010-06-14,44.1837945765876,44.27922446745644,43.20347384684565,43.29022979736328,6659900
2010-06-15,43.524451239105304,44.40934184719944,43.50710336292722,44.391990661621094,6474100
2010-06-16,44.22716573840266,45.086031346641285,44.07968560382674,44.81709289550781,7094800
2010-06-17,45.64991793901996,46.19646863542312,45.528462964130334,45.944881439208984,9942500
2010-06-18,46.72567282330769,47.04666147611692,46.47408560192199,46.8991813659668,10202400
2010-06-21,47.081365393416846,47.19414644626079,45.25953059973895,45.56317138671875,10914800
2010-06-22,45.62390250114648,46.127073690961495,45.22483512484482,45.2335090637207,6096000
2010-06-23,45.025302955759734,45.68463154278952,44.608881068855936,45.50244903564453,6464600
2010-06-24,45.23350899049763,46.040320990071336,45.06000042865587,45.268211364746094,8071600
2010-06-25,46.01428970404347,47.11606511843072,45.806078795826934,46.74302291870117,8479600
2010-06-28,46.80375662770214,47.56719231336902,45.95356831590517,46.32661056518555,12312700
2010-06-29,45.632577247959254,45.85813937553248,44.80841735473577,45.094703674316406,10291600
2010-06-30,44.912515505781556,45.8060800361479,44.860461949967906,45.07734680175781,6028700
2010-07-01,44.704310219372836,44.94722353434796,42.32725379779216,43.04730987548828,14999200
2010-07-02,43.37697255541621,43.79339109482016,42.743669153235174,43.01260757446289,7383000
2010-07-06,43.229488654067666,43.35094363708979,42.0583085119255,42.43135070800781,8130900
2010-07-07,42.42268319701996,43.472405205762676,42.07566607061547,43.36830139160156,7720100
2010-07-08,43.576514869269914,43.72399832607897,42.17977554663613,42.839107513427734,7610700
2010-07-09,43.30756888533772,44.24451310429381,43.30756888533772,43.793392181396484,6954000
2010-07-12,43.715314405503065,44.201137711664074,43.229494408742575,43.50710678100586,4625200
2010-07-13,44.565501233338985,44.660931103656694,43.59385796259583,43.71531295776367,8299600
2010-07-14,43.69796512544519,44.27921833044892,43.27287260972965,43.602535247802734,7023800
2010-07-15,43.949551844073675,44.01027934557412,42.95188007473669,43.52445602416992,5826200
2010-07-16,42.7263229234695,42.76102529979551,42.00626350700832,42.11037063598633,9591800
2010-07-19,41.73732441376328,41.81540309840667,40.765681134401426,41.23414993286133,8842000
2010-07-20,41.10402555409816,42.21447513931017,40.97389329546827,42.11904525756836,6985900
2010-07-21,42.51810981188399,42.64824206178589,41.546466489991715,41.79805374145508,6896800
2010-07-22,42.13639449790759,43.02128521123729,42.093018183503325,42.64824295043945,7207800
2010-07-23,42.82175212751424,43.06466213915923,42.39665629773479,42.691619873046875,8233600
2010-07-26,42.94320489972863,42.99525846068825,42.16241803233698,42.414005279541016,7215800
2010-07-27,42.075666654596375,42.11036902959859,40.61819999850986,40.85243606567383,17306800
2010-07-28,40.69627147391182,41.286198506778845,40.60084161427156,41.11268997192383,8290600
2010-07-29,41.41633807788584,41.66792202315836,40.878461193536225,41.36428451538086,7329300
2010-07-30,41.27753128808945,42.014938544502414,41.16475022566609,41.83275604248047,9818200
2010-08-02,42.44870401710425,42.55280782070481,41.36427974384775,41.68526840209961,6512800
2010-08-03,41.88480751218712,42.33592846559154,41.754678568132434,41.91950988769531,6389400
2010-08-04,42.78704868245836,43.16876487827553,42.60486617827748,43.04730987548828,11804700
2010-08-05,43.029961162617816,43.11671710488406,42.65691888437497,43.10803985595703,4171500
2010-08-06,43.481079710155406,43.98425421904554,43.33359958062593,43.52445602416992,6680500
2010-08-09,43.52445789379998,43.56783751907853,42.92585679212475,43.54180908203125,5638600
2010-08-10,42.9085066472815,43.802074661216004,42.630894247632185,43.697967529296875,8309300
2010-08-11,43.51577534704935,43.6632587631428,42.5007558567949,42.578834533691406,8253200
2010-08-12,43.16876281172969,43.68928848227189,43.116712561255795,43.645912170410156,7018800
2010-08-13,43.611211660868825,43.70664153668308,43.073338090116486,43.15141677856445,3979300
2010-08-16,43.68928625958716,44.062328479540454,43.524451649737856,43.992923736572266,5563700
2010-08-17,44.19246435994395,44.56550663857648,43.83677326978279,44.4961051940918,5996700
2010-08-18,44.10570770821243,45.30291312844516,43.81074414987684,45.22483444213867,8128500
2010-08-19,45.302911032225595,45.589197329168925,44.42669433650736,44.87781524658203,6209300
2010-08-20,44.409351874477785,44.643587968573726,43.81942466921415,44.487430572509766,6285900
2010-08-23,44.565505773070186,44.660935653109,43.949553486602426,44.15776443481445,4604000
2010-08-24,43.19479384616797,44.374648132462596,43.00393409120835,43.637237548828125,7947800
2010-08-25,44.02763229150039,45.112056732177734,43.73266871126012,45.112056732177734,9649600
2010-08-26,45.10338013563172,45.832113449211356,45.09470288735307,45.745357513427734,8288000
2010-08-27,45.81476034874943,46.37865901549106,45.09470100411881,46.27455520629883,9827100
2010-08-30,46.153103022662165,46.578195533247126,45.92754089470226,46.08369827270508,5655100
2010-08-31,46.34396205623477,47.27223243708493,46.24853548381168,46.50879669189453,12207400
2010-09-01,46.977260674821245,47.13341803436903,45.77137810733548,45.849456787109375,7926200
2010-09-02,46.3786645088894,46.65627690588456,45.814765775355845,46.47409439086914,6963000
2010-09-03,46.07502625863958,46.58687472805553,45.77138542899239,46.57819747924805,6072000
2010-09-07,47.0726918410059,47.30692790326903,46.777728278459804,46.80375671386719,7737500
2010-09-08,47.09872130622593,47.44573512837314,46.55217048232831,46.56084442138672,6306500
2010-09-09,46.79508018374998,46.84713374596305,45.54582447524185,45.67595672607422,7008500
2010-09-10,45.51979644408757,46.3960098409899,45.485094071493315,46.0142936706543,5493200
2010-09-13,46.15309992346985,46.36130754055866,45.73668137989183,45.979591369628906,5218600
2010-09-14,46.82110067953323,48.226513526946995,46.77772106367844,47.61056137084961,14873400
2010-09-15,47.480430125006244,47.81876995551743,47.07268555521065,47.36764907836914,8739800
2010-09-16,47.86215055258309,48.29592028378751,47.59321543725262,48.02698516845703,9409700
2010-09-17,48.34797450274833,48.38267687597438,47.43705871666735,47.52381134033203,8981800
2010-09-20,47.87083734540164,48.49546694188856,47.67997756660818,48.0096435546875,9126700
2010-09-21,47.79275014751969,48.38267725943633,46.716999734789205,48.295921325683594,16432400
2010-09-22,48.83380061583092,49.163463252287855,48.41738204130584,48.903202056884766,10975400
2010-09-23,48.66029400705707,49.015985093946846,48.131094346450155,48.37400436401367,8142200
2010-09-24,49.120084494631875,49.120084494631875,48.139767263729645,48.295921325683594,9569200
2010-09-27,48.45208731259835,48.56486839183095,47.84481221534838,48.0096435546875,5841700
2010-09-28,47.7146698001135,49.232863839208015,47.09004033644935,49.15478515625,15152200
2010-09-29,49.258894277266016,49.32829902933775,48.668967122259176,49.024658203125,10175400
2010-09-30,49.2415404372604,49.28492005966931,47.70599843848087,48.521484375,12778900
2010-10-01,48.52148374461873,49.66663560204484,48.52148374461873,49.10273361206055,9595500
2010-10-04,48.90320422875094,48.90320422875094,47.888184528780116,48.19182205200195,7089800
2010-10-05,49.28492568589196,50.16981647176146,49.20684698980345,49.675315856933594,12005700
2010-10-06,49.87485062430326,50.672985428810776,49.63193729777424,50.4213981628418,11074600
2010-10-07,50.820459344078586,50.820459344078586,48.55618099378199,49.08538055419922,18951100
2010-10-08,49.13743461581493,49.84881671015827,49.11140949095372,49.71001052856445,8792800
2010-10-11,49.47578066123614,50.08305902264588,49.10273838105878,49.80544662475586,7204500
2010-10-12,49.415057914850664,49.692670339475576,48.677650532453455,49.59724044799805,9428600
2010-10-13,50.14379023307094,51.02868105775703,50.100413913208115,50.82914733886719,10926900
2010-10-14,50.69033910349107,51.080732585453966,50.2218669251356,50.48212814331055,8451000
2010-10-15,50.20451403304766,50.38669985805116,49.380350778948795,49.80544662475586,11031300
2010-10-18,49.449742531298014,49.89218613991575,49.0246467972614,49.571197509765625,7251600
2010-10-19,48.02698608332286,48.061688456736356,46.85580580112088,47.30692672729492,16650900
2010-10-20,47.402360659465366,48.49546234981071,47.37633553187644,48.11374282836914,11603300
2010-10-21,48.14843744289902,48.49545453201333,46.65626859286777,47.09003829956055,13814000
2010-10-22,47.15076771059952,47.619239807128906,46.708324047922,47.619239807128906,7658800
2010-10-25,48.56485892479345,48.74704141845452,48.06168775524375,48.356651306152344,9001000
2010-10-26,47.72334894749406,48.64294205721769,47.61057118933417,48.40003204345703,6279700
2010-10-27,47.72333995563959,47.79274469472321,46.56083705118979,47.43705368041992,8954800
2010-10-28,48.13977274216043,49.01598626167524,47.72335083155839,48.89453125,8830400
2010-10-29,49.20683936131204,49.874845144419886,49.03333080696968,49.71001052856445,8511700
2010-11-01,49.95292900641422,50.20451296141886,49.21551840137091,49.649288177490234,6735500
2010-11-02,50.10908073309654,50.22186179623495,49.57988441092532,50.031002044677734,7036500
2010-11-03,49.96160294580027,50.17848783385994,48.729695060732986,49.649288177490234,15068800
2010-11-04,51.479795344374686,52.07839642289742,51.254236524893855,52.043697357177734,13991400
2010-11-05,51.76608666195971,52.789783661009714,51.670660085269425,52.130455017089844,10177600
2010-11-08,52.026350534556904,53.65732258924083,51.956945778493285,53.587921142578125,10841100
2010-11-09,54.50750285368491,55.31431146233307,51.349656613574986,51.766075134277344,25300200
2010-11-10,52.48614026541286,53.28427502473826,51.44509219330968,53.206199645996094,17318500
2010-11-11,53.43175682458268,53.70936919404895,52.46878747013381,53.596588134765625,10126300
2010-11-12,52.49481049522725,53.28427125982265,51.49714211656292,52.113094329833984,13211000
2010-11-15,52.251907499904455,52.39071369765502,51.35834280872272,51.59257888793945,7805600
2010-11-16,50.75973467412131,50.95059442307406,49.49312779874531,50.0223274230957,16198800
2010-11-17,49.92689774807995,51.06337568867437,49.900872621991724,50.351993560791016,9264000
2010-11-18,51.41907216487812,51.69668457037541,51.02000474565087,51.21086120605469,10379900
2010-11-19,50.9072158368511,51.54051924626075,50.62092622620542,51.427738189697266,7655600
2010-11-22,51.29761226838889,52.2519044077765,50.950595139847614,52.07839584350586,8650100
2010-11-23,51.974289265715036,52.21719925714031,51.34098585278456,51.72270202636719,10627800
2010-11-24,51.91355855523039,52.17381971699433,51.41038410767324,51.766075134277344,4914000
2010-11-26,50.62961548004525,51.05470806347978,50.54285952773123,50.846500396728516,3884200
2010-11-29,50.681658545477035,51.15013069324834,49.9789536332208,51.072052001953125,6868000
2010-11-30,51.098080351208665,52.15647634213175,51.00265047207774,51.61860275268555,10819500
2010-12-01,52.06972164071434,52.39938758021826,51.557873198879534,52.29528045654297,8486500
2010-12-02,52.65965029958366,53.54454102011302,52.65965029958366,53.07606887817383,9973000
2010-12-03,53.61394337989842,54.776446506060594,53.5618931250588,54.403404235839844,10234800
2010-12-06,54.71571090334836,55.41841902427361,54.55955354314275,55.34901428222656,8212400
2010-12-07,56.02570258559878,56.06040495990886,54.030359084976766,54.11711502075195,14763900
2010-12-08,53.65731295611636,54.047706365384364,52.72037208327345,53.093414306640625,11456300
2010-12-09,53.61394219006776,53.65731850460506,52.945936356111204,53.29295349121094,9156700
2010-12-10,53.006665518607626,53.63997230641105,52.57289574084684,53.492488861083984,7446700
2010-12-13,54.2906243859569,54.64631545439507,53.80480106663134,53.978309631347656,7754800
2010-12-14,54.073738970709016,54.498831475174136,53.67466828300224,53.900230407714844,6844900
2010-12-15,53.431762040232485,53.91758538892153,52.78110736527077,52.91123962402344,9763900
2010-12-16,52.78978299336379,52.8071341823792,51.6186058647311,52.19985580444336,10748800
2010-12-17,52.3213080944527,52.451437032961934,51.53184728698802,52.434085845947266,11315700
2010-12-20,52.59892475058504,52.807132392912685,51.90489376049156,52.546871185302734,5934300
2010-12-21,52.616281708486085,52.76376186218957,52.113107117118766,52.52952575683594,5673800
2010-12-22,52.52083721507811,52.56421352414357,51.887533836401715,51.91355895996094,4418900
2010-12-23,51.85330398289742,52.744164598539264,51.53014973944898,52.30746841430664,7247400
2010-12-27,52.342403947996495,52.342403947996495,51.469011595561014,52.00178146362305,3479200
2010-12-28,52.9450457398654,53.47781563075073,52.517085334605994,53.35554122924805,5314000
2010-12-29,53.60882473002369,53.80096878630255,53.23326574349901,53.54768753051758,4002400
2010-12-30,53.51275308981736,53.766037687050776,52.936314235402335,53.1721305847168,3477600
2010-12-31,53.38174199959384,53.92324768080248,53.241999350317194,53.68743133544922,4461500
2011-01-03,53.984382464883176,54.16779405914899,52.75289938209823,53.076053619384766,9097700
2011-01-04,52.43846785493381,52.58694292791355,50.65674698881619,51.547607421875,13872000
2011-01-05,50.953705982506385,51.198254755876945,50.21132387378738,50.848899841308594,11490900
2011-01-06,50.90130761162433,50.97118060231242,49.399074960833666,49.5562858581543,13883700
2011-01-07,49.32046951217335,50.40347421401818,49.25933231118505,49.5562858581543,11027600
2011-01-10,49.67855392009535,49.835764797352546,49.15451655199564,49.687286376953125,7591100
2011-01-11,50.39473882261109,50.744093760533175,50.045380552961625,50.69169235229492,8288600
2011-01-12,50.85762993930287,50.866365727505006,50.05411067451016,50.56941223144531,7430200
2011-01-13,50.787769854543825,50.787769854543825,48.639221998892424,48.953643798828125,12741600
2011-01-14,48.51693770481644,48.9536338197684,47.69595020812848,47.931766510009766,17677900
2011-01-18,48.604287351043254,48.979846341532784,48.42087241886108,48.7440299987793,6702300
2011-01-19,49.21565776198174,49.268062502586936,47.9841746774427,48.44707489013672,8648800
2011-01-20,47.3291255253255,47.75708920009011,46.62167992470879,47.72215270996094,17410200
2011-01-21,47.52128194592059,48.00164711569992,47.075853272928626,47.11078643798828,16704300
2011-01-24,47.06711153477512,47.59988138240687,46.39459904938155,46.66535186767578,11997200
2011-01-25,46.08891392991111,46.56927904794232,45.818161106567864,46.39459991455078,17835300
2011-01-26,46.3072586196493,48.21125403743711,46.24612142720239,48.1239128112793,16728600
2011-01-27,48.07151719113389,48.07151719113389,46.57801702727651,46.927371978759766,14558900
2011-01-28,46.70028793490215,48.30732992039677,46.52560880635827,47.33786392211914,13555700
2011-01-31,47.28545868234679,47.617348689886136,46.674083404793436,47.09331130981445,8539200
2011-02-01,47.661021306524916,48.49074472336354,47.17192038049655,48.42087173461914,11419600
2011-02-02,48.534414979108064,48.595552180037835,47.65229012874459,48.062782287597656,6583300
2011-02-03,48.27239531087159,49.52134663083518,47.63481929879038,49.3641357421875,11667100
2011-02-04,49.72221615895701,49.80955404265912,48.883760481200575,49.00603485107422,8586900
2011-02-07,49.486403106749414,49.626145728835134,48.848827185250364,49.0147705078125,6296600
2011-02-08,49.77462805265124,50.185120163208445,49.57374489411369,50.089046478271484,8316700
2011-02-09,50.10651630656193,50.36853333538526,48.99730766387343,49.311729431152344,7190000
2011-02-10,48.77896200338282,49.1370527379345,48.22872721508735,48.84883499145508,7487800
2011-02-11,48.92743694033611,49.52134396959402,48.48200500252907,48.67415237426758,8777200
2011-02-14,48.901237307629124,49.477676103731376,48.8663008153254,49.311729431152344,4779600
2011-02-15,49.87069956936464,50.41220520041973,49.800829917061336,50.228790283203125,8398600
2011-02-16,50.39473193797607,50.604344205747836,49.748420226938116,50.42966842651367,6611200
2011-02-17,50.77029652329598,51.049781799316406,50.46460721208612,51.049781799316406,6277500
2011-02-18,51.303067756900376,52.106587114219835,51.23319477014527,51.51268005371094,7849900
2011-02-22,52.57821913026358,52.69176106647463,51.03231430053711,51.03231430053711,10995900
2011-02-23,51.45154806233623,52.455950692344345,51.259400661044445,52.062923431396484,9591100
2011-02-24,52.35986443990274,52.40353338471128,50.333594748898726,50.42966842651367,10741600
2011-02-25,50.87510915890359,51.48648452758789,50.81397195520793,51.48648452758789,6030200
2011-02-28,51.739764298019786,52.31620311595189,51.46027568073301,52.25506591796875,5107500
2011-03-01,52.73542599274704,53.40793843786888,52.62188406519995,53.10224914550781,10062600
2011-03-02,53.364266776955056,53.49527695115895,52.71795835792457,53.0935173034668,7046500
2011-03-03,52.4996127229299,52.57821816475143,51.69609005856239,52.28999710083008,8688500
2011-03-04,52.47341388500454,53.137190603751364,52.455945638231285,52.752899169921875,5798800
2011-03-07,53.48655171404908,53.53895312542216,52.220132075467625,52.3598747253418,8315100
2011-03-08,52.193926812465925,52.255067343844814,51.18079179173613,51.888240814208984,6310700
2011-03-09,52.13278547000373,52.29873214020816,51.12838631859881,51.47774124145508,5931000
2011-03-10,50.30739685725105,50.508280024998996,49.390335577425695,49.6348876953125,13804700
2011-03-11,49.21565077866038,50.86636489036255,49.01477096576822,50.49953842163086,8314400
2011-03-14,50.49081802368164,50.72663438167181,49.82703790525129,50.49081802368164,6208700
2011-03-15,48.080245668678046,49.47767535410926,47.818228643824455,49.32919692993164,13460200
2011-03-16,49.372866486029174,49.739692990717636,47.757092036453386,48.246192932128906,12467700
2011-03-17,48.63048022828713,48.88376477770238,48.08897797194144,48.6654167175293,7536000
2011-03-18,49.33792933667275,49.84449510576815,48.97983864984992,49.48640441894531,10996300
2011-03-21,50.41220401830231,50.70042174135181,49.96677208487057,50.67422103881836,6313200
2011-03-22,50.41220909720235,51.15459128541211,50.16765696591916,50.805233001708984,5635400
2011-03-23,51.00611142986821,52.779096724970124,50.93623844694439,52.64808654785156,8172200
2011-03-24,53.00617785708321,53.600084891761504,52.22885923774089,52.394805908203125,12404200
2011-03-25,52.490875952177845,52.9363078914107,51.72229312621804,51.984310150146484,7526500
2011-03-28,51.43407953160121,51.966849445547965,51.04105227281035,51.07598876953125,6115400
2011-03-29,51.02357035968396,51.86202939779696,50.69168372490202,51.128379821777344,7364500
2011-03-30,51.76596472253733,52.18519264861009,51.22446240115927,52.08911895751953,8175500
2011-03-31,52.62189306863777,52.91884662337304,52.281270559444174,52.490882873535156,6820900
2011-04-01,52.29872947393516,52.61315122068515,51.90570229049768,52.20265579223633,6738400
2011-04-04,52.464677389308314,53.0061797050783,52.167723861616246,52.1851921081543,4070600
2011-04-05,52.25506403896862,54.79663555369622,52.12405385844282,54.77043151855469,11402200
2011-04-06,55.224593665539956,55.6176208593155,54.464743312058665,54.82283401489258,9953500
2011-04-07,54.72676672122763,55.42547996301486,54.39487668198086,54.59575653076172,7358200
2011-04-08,55.53028510669137,56.01938267184076,55.32066948467929,55.85343933105469,7970000
2011-04-11,55.75736349308252,55.766095949954625,53.748561908056224,54.2376594543457,10108200
2011-04-12,53.90577475866229,54.31626688121929,52.866435771300345,53.37300491333008,10917800
2011-04-13,53.87084460207011,53.99311900749846,52.84897374063897,53.1546630859375,7912400
2011-04-14,53.25072812740741,54.15032110542551,53.102249708007335,53.835899353027344,10613900
2011-04-15,53.870836163957826,54.06298353194956,53.311865637138766,53.66122055053711,9797800
